Time,x1x2_expect
0.0,0.0
0.20202020202020202,0.0010382274018541668
0.40404040404040403,0.006119978704929752
0.6060606060606061,0.012300088203949046
0.8080808080808081,0.016988641343420704
1.0101010101010102,0.018864969859750398
1.2121212121212122,0.017465119253327818
1.4141414141414141,0.01496544728429657
1.6161616161616161,0.013212085793979058
1.8181818181818181,0.012108551653939346
2.0202020202020203,0.011214146871118042
2.2222222222222223,0.010377435297069287
2.4242424242424243,0.009585990609750702
2.6262626262626263,0.00900163271839602
2.8282828282828283,0.008834871461203755
3.0303030303030303,0.00916880954945404
3.2323232323232323,0.00993289711089998
3.4343434343434343,0.010965711637141906
3.6363636363636362,0.012092049252443072
3.8383838383838382,0.013176901289769857
4.040404040404041,0.014140624174030145
4.242424242424242,0.014951197594008836
4.444444444444445,0.015608518990790677
4.646464646464646,0.016129944399514495
4.848484848484849,0.016540318115557784
5.05050505050505,0.016866933490214408
5.252525252525253,0.017135252506026422
5.454545454545454,0.0173666621542737
5.656565656565657,0.017577115083306057
5.858585858585858,0.017776805647553785
6.0606060606060606,0.017970908534595546
6.262626262626262,0.018160853033160444
6.4646464646464645,0.018345727236902632
6.666666666666667,0.018523523155962004
6.8686868686868685,0.018692042098291374
7.070707070707071,0.018849447363800585
7.2727272727272725,0.018994572805498662
7.474747474747475,0.019126949016190057
7.6767676767676765,0.019246769567614157
7.878787878787879,0.01935471930100491
8.080808080808081,0.019451814511872632
8.282828282828282,0.01953922034454976
8.484848484848484,0.01961811705121634
8.686868686868687,0.019689601297830303
8.88888888888889,0.01975464158525197
9.09090909090909,0.019814043751115493
9.292929292929292,0.01986845748688055
9.494949494949495,0.019918402475211327
9.696969696969697,0.019964292905877833
9.8989898989899,0.02000646185722435
10.1010101010101,0.020045189142267925
10.303030303030303,0.020080717071694638
10.505050505050505,0.02011327520120963
10.707070707070708,0.020143078534947657
10.909090909090908,0.0201703318290309
11.11111111111111,0.020195233071140458
11.313131313131313,0.020217976723428063
11.515151515151516,0.020238744563934083
11.717171717171716,0.02025770824077461
11.919191919191919,0.020275029125895863
12.121212121212121,0.02029085421008603
12.323232323232324,0.020305317143792488
12.525252525252524,0.020318539124639694
12.727272727272727,0.020330630291554973
12.929292929292929,0.020341688941737348
13.131313131313131,0.020351804890851123
13.333333333333334,0.02036105834065348
13.535353535353535,0.020369523555420085
13.737373737373737,0.02037726607469239
13.93939393939394,0.020384347370989823
14.141414141414142,0.020390823189781894
14.343434343434343,0.02039674477386126
14.545454545454545,0.020402159336148105
14.747474747474747,0.020407109893252364
14.94949494949495,0.02041163632776131
15.15151515151515,0.02041577471154554
15.353535353535353,0.020419558428605496
15.555555555555555,0.02042301797400168
15.757575757575758,0.020426181318304155
15.959595959595958,0.0204290738351636
16.161616161616163,0.020431718571400873
16.363636363636363,0.020434137107564268
16.565656565656564,0.020436348484234437
16.767676767676768,0.020438370812849986
16.96969696969697,0.020440219941426974
17.171717171717173,0.020441910772759374
17.373737373737374,0.020443456961646
17.575757575757574,0.020444870852557875
17.77777777777778,0.020446163612604918
17.97979797979798,0.020447345835389298
18.18181818181818,0.020448426816194777
18.383838383838384,0.0204494151651982
18.585858585858585,0.02045031905179987
18.78787878787879,0.020451145358823024
18.98989898989899,0.020451901182288165
19.19191919191919,0.02045259215920156
19.393939393939394,0.020453224113328863
19.595959595959595,0.02045380171731504
19.7979797979798,0.020454330088306105
20.0,0.0204548131326472
