Time,p1p2_expect
0.0,0.0
0.20202020202020202,0.002702717461554019
0.40404040404040403,0.023716368396789554
0.6060606060606061,0.07302119828856449
0.8080808080808081,0.1435198751895976
1.0101010101010102,0.22111302684574943
1.2121212121212122,0.29310824364997806
1.4141414141414141,0.3497336474337696
1.6161616161616161,0.38844353320921216
1.8181818181818181,0.413640694464144
2.0202020202020203,0.4312094925992048
2.2222222222222223,0.4454474134717642
2.4242424242424243,0.45880864734112237
2.6262626262626263,0.4722648462391766
2.8282828282828283,0.48601838117801993
3.0303030303030303,0.500111724184241
3.2323232323232323,0.5145853599078429
3.4343434343434343,0.5293934304078118
3.6363636363636362,0.544331069989545
3.8383838383838382,0.5590590089989366
4.040404040404041,0.5731980354029869
4.242424242424242,0.5864268192203059
4.444444444444445,0.5985388348974204
4.646464646464646,0.6094524706503446
4.848484848484849,0.6191878111552424
5.05050505050505,0.6278319898523105
5.252525252525253,0.6355075556120986
5.454545454545454,0.6423489661583817
5.656565656565657,0.6484857792167208
5.858585858585858,0.6540332493526382
6.0606060606060606,0.659086241377767
6.262626262626262,0.6637186384318974
6.4646464646464645,0.667985119958519
6.666666666666667,0.6719242000703106
6.8686868686868685,0.6755630476397101
7.070707070707071,0.6789215449046695
7.2727272727272725,0.682015499844971
7.474747474747475,0.6848590968297967
7.6767676767676765,0.6874664467500654
7.878787878787879,0.6898521255359571
8.080808080808081,0.6920313615321413
8.282828282828282,0.6940198896125026
8.484848484848484,0.6958333699335847
8.686868686868687,0.6974872085842797
8.88888888888889,0.6989958721091228
9.09090909090909,0.700372967090633
9.292929292929292,0.7016307590722074
9.494949494949495,0.70278035186762
9.696969696969697,0.7038317337436972
9.8989898989899,0.7047936253700314
10.1010101010101,0.7056739467131545
10.303030303030303,0.7064796511676114
10.505050505050505,0.7072170353389905
10.707070707070708,0.7078918151920354
10.909090909090908,0.7085091849375099
11.11111111111111,0.7090739146893279
11.313131313131313,0.7095904027049013
11.515151515151516,0.7100626919408666
11.717171717171716,0.7104945280498364
11.919191919191919,0.7108893472566881
12.121212121212121,0.7112503228270004
12.323232323232324,0.7115803526820197
12.525252525252524,0.7118821169937263
12.727272727272727,0.7121580364406213
12.929292929292929,0.7124103550878346
13.131313131313131,0.7126410820616096
13.333333333333334,0.712852090647771
13.535353535353535,0.7130450669434606
13.737373737373737,0.7132215561789704
13.93939393939394,0.7133829544498146
14.141414141414142,0.7135305621493414
14.343434343434343,0.7136655585038959
14.545454545454545,0.7137890140820995
14.747474747474747,0.7139019118455844
14.94949494949495,0.7140051537386284
15.15151515151515,0.7140995685468331
15.353535353535353,0.7141859081594307
15.555555555555555,0.7142648601200163
15.757575757575758,0.7143370641833494
15.959595959595958,0.7144030893271315
16.161616161616163,0.7144634715127793
16.363636363636363,0.7145186848777069
16.565656565656564,0.7145691738135201
16.767676767676768,0.7146153523979546
16.96969696969697,0.7146575876392096
17.171717171717173,0.7146961960707293
17.373737373737374,0.7147315133982074
17.575757575757574,0.7147638062834787
17.77777777777778,0.7147933433704943
17.97979797979798,0.7148203513811385
18.18181818181818,0.7148450484967491
18.383838383838384,0.7148676291439084
18.585858585858585,0.7148882896971747
18.78787878787879,0.7149071804282439
18.98989898989899,0.7149244505164417
19.19191919191919,0.7149402461613128
19.393939393939394,0.7149546921072609
19.595959595959595,0.7149679007497624
19.7979797979798,0.7149799842388876
20.0,0.7149910301038012
